1998-05-04 12:10:00,1032
1998-05-04 12:11:00,1100
1998-05-04 12:12:00,1241
1998-05-04 12:13:00,958
1998-05-04 12:14:00,1084
1998-05-04 12:15:00,1089
1998-05-04 12:16:00,964
1998-05-04 12:17:00,1079
1998-05-04 12:18:00,965
1998-05-04 12:19:00,976
1998-05-04 12:20:00,1180
1998-05-04 12:21:00,1054
1998-05-04 12:22:00,997
1998-05-04 12:23:00,1192
1998-05-04 12:24:00,954
1998-05-04 12:25:00,1010
1998-05-04 12:26:00,930
1998-05-04 12:27:00,955
1998-05-04 12:28:00,1143
1998-05-04 12:29:00,1136
1998-05-04 12:30:00,1221
1998-05-04 12:31:00,1421
1998-05-04 12:32:00,1237
1998-05-04 12:33:00,962
1998-05-04 12:34:00,1140
1998-05-04 12:35:00,1236
1998-05-04 12:36:00,1193
1998-05-04 12:37:00,1025
1998-05-04 12:38:00,1409
1998-05-04 12:39:00,1178
1998-05-04 12:40:00,1084
1998-05-04 12:41:00,1075
1998-05-04 12:42:00,1213
1998-05-04 12:43:00,932
1998-05-04 12:44:00,857
1998-05-04 12:45:00,962
1998-05-04 12:46:00,979
1998-05-04 12:47:00,1082
1998-05-04 12:48:00,1086
1998-05-04 12:49:00,1162
1998-05-04 12:50:00,897
1998-05-04 12:51:00,1007
1998-05-04 12:52:00,1225
1998-05-04 12:53:00,1242
1998-05-04 12:54:00,1161
1998-05-04 12:55:00,1125
1998-05-04 12:56:00,1025
1998-05-04 12:57:00,1115
1998-05-04 12:58:00,1164
1998-05-04 12:59:00,1143
1998-05-04 13:00:00,1163
1998-05-04 13:01:00,1133
1998-05-04 13:02:00,1311
1998-05-04 13:03:00,1329
1998-05-04 13:04:00,1292
1998-05-04 13:05:00,1151
1998-05-04 13:06:00,1274
1998-05-04 13:07:00,1118
1998-05-04 13:08:00,1229
1998-05-04 13:09:00,1413
1998-05-04 13:10:00,1444
1998-05-04 13:11:00,1210
1998-05-04 13:12:00,1000
1998-05-04 13:13:00,1256
1998-05-04 13:14:00,1186
1998-05-04 13:15:00,1021
1998-05-04 13:16:00,991
1998-05-04 13:17:00,1243
1998-05-04 13:18:00,1308
1998-05-04 13:19:00,1301
1998-05-04 13:20:00,1284
1998-05-04 13:21:00,1178
1998-05-04 13:22:00,1345
1998-05-04 13:23:00,1751
1998-05-04 13:24:00,1364
1998-05-04 13:25:00,1252
1998-05-04 13:26:00,1291
1998-05-04 13:27:00,1234
1998-05-04 13:28:00,1282
1998-05-04 13:29:00,1279
1998-05-04 13:30:00,1254
1998-05-04 13:31:00,1045
1998-05-04 13:32:00,1196
1998-05-04 13:33:00,1395
1998-05-04 13:34:00,1113
1998-05-04 13:35:00,1349
1998-05-04 13:36:00,1239
1998-05-04 13:37:00,1544
1998-05-04 13:38:00,1245
1998-05-04 13:39:00,1305
1998-05-04 13:40:00,982
1998-05-04 13:41:00,1282
1998-05-04 13:42:00,1282
1998-05-04 13:43:00,1181
1998-05-04 13:44:00,1100
1998-05-04 13:45:00,1293
1998-05-04 13:46:00,1318
1998-05-04 13:47:00,1787
1998-05-04 13:48:00,1616
1998-05-04 13:49:00,1383
1998-05-04 13:50:00,1321
1998-05-04 13:51:00,1587
1998-05-04 13:52:00,1577
1998-05-04 13:53:00,1370
1998-05-04 13:54:00,1386
1998-05-04 13:55:00,1105
1998-05-04 13:56:00,1078
1998-05-04 13:57:00,1219
1998-05-04 13:58:00,1263
1998-05-04 13:59:00,1270
1998-05-04 14:00:00,847
1998-05-04 14:01:00,1136
1998-05-04 14:02:00,968
1998-05-04 14:03:00,1107
1998-05-04 14:04:00,1088
1998-05-04 14:05:00,1043
1998-05-04 14:06:00,1042
1998-05-04 14:07:00,1399
1998-05-04 14:08:00,1399
1998-05-04 14:09:00,1371
1998-05-04 14:10:00,1144
1998-05-04 14:11:00,1679
1998-05-04 14:12:00,1392
1998-05-04 14:13:00,1290
1998-05-04 14:14:00,1492
1998-05-04 14:15:00,1622
1998-05-04 14:16:00,1289
1998-05-04 14:17:00,1371
1998-05-04 14:18:00,1376
1998-05-04 14:19:00,1238
1998-05-04 14:20:00,1249
1998-05-04 14:21:00,1314
1998-05-04 14:22:00,1476
1998-05-04 14:23:00,1118
1998-05-04 14:24:00,1028
1998-05-04 14:25:00,1339
1998-05-04 14:26:00,1388
1998-05-04 14:27:00,1186
1998-05-04 14:28:00,1385
1998-05-04 14:29:00,1371
1998-05-04 14:30:00,1661
1998-05-04 14:31:00,1398
1998-05-04 14:32:00,1541
1998-05-04 14:33:00,1308
1998-05-04 14:34:00,1194
1998-05-04 14:35:00,1405
1998-05-04 14:36:00,1698
1998-05-04 14:37:00,1589
1998-05-04 14:38:00,1543
1998-05-04 14:39:00,1597
1998-05-04 14:40:00,1585
1998-05-04 14:41:00,1501
1998-05-04 14:42:00,1234
1998-05-04 14:43:00,1272
1998-05-04 14:44:00,1466
1998-05-04 14:45:00,1226
1998-05-04 14:46:00,1168
1998-05-04 14:47:00,1514
1998-05-04 14:48:00,1296
1998-05-04 14:49:00,1303
1998-05-04 14:50:00,1267
1998-05-04 14:51:00,1378
1998-05-04 14:52:00,1319
1998-05-04 14:53:00,1465
1998-05-04 14:54:00,1420
1998-05-04 14:55:00,1109
1998-05-04 14:56:00,970
1998-05-04 14:57:00,1032
1998-05-04 14:58:00,1290
1998-05-04 14:59:00,1307
1998-05-04 15:00:00,1369
1998-05-04 15:01:00,1294
1998-05-04 15:02:00,1297
1998-05-04 15:03:00,1173
1998-05-04 15:04:00,1009
1998-05-04 15:05:00,1240
1998-05-04 15:06:00,1410
1998-05-04 15:07:00,1288
1998-05-04 15:08:00,1314
1998-05-04 15:09:00,1245
1998-05-04 15:10:00,1069
1998-05-04 15:11:00,1183
1998-05-04 15:12:00,1230
1998-05-04 15:13:00,1142
1998-05-04 15:14:00,1189
1998-05-04 15:15:00,1459
1998-05-04 15:16:00,1358
1998-05-04 15:17:00,1562
